0	849	5.0	1313366400
2050	583	5.0	1325030400
2051	357	5.0	1401321600
2051	1159	5.0	1291075200
3	785	5.0	1365984000
3	114	5.0	1303862400
3	1134	5.0	1293494400
5	627	5.0	1252195200
7	65	5.0	1371600000
2055	1815	5.0	1400544000
2056	1591	5.0	1390694400
10	1	4.0	1381708800
10	455	5.0	1400284800
10	1402	5.0	1367971200
10	1596	5.0	1366761600
11	23	5.0	1280707200
12	704	5.0	1388016000
12	1493	5.0	1372636800
12	600	5.0	1387584000
12	159	5.0	1387584000
2060	1048	5.0	1370563200
13	1229	4.0	1386892800
2061	504	4.0	1367193600
2062	959	5.0	1372550400
16	1741	5.0	1400457600
2064	364	4.0	1370995200
2064	382	4.0	1370995200
17	916	5.0	1335744000
18	2	5.0	1348531200
20	11	1.0	1323129600
21	3	5.0	1307232000
2071	372	5.0	1316131200
25	38	5.0	1221091200
25	40	3.0	1159401600
26	980	5.0	1397865600
27	681	3.0	1362528000
28	1826	4.0	1393891200
28	23	5.0	1234396800
28	122	5.0	1251244800
28	62	5.0	1247356800
28	1166	5.0	1393891200
28	1310	5.0	1385510400
2078	374	5.0	1403568000
32	1169	4.0	1330128000
32	372	4.0	1367107200
37	50	5.0	1361145600
37	1331	4.0	1383264000
37	1434	5.0	1394496000
37	170	5.0	1358985600
37	843	5.0	1233100800
37	815	1.0	1365897600
2086	377	5.0	1360627200
2086	477	5.0	1360627200
2087	565	5.0	1397952000
2088	838	5.0	1386720000
2088	1021	5.0	1386720000
2089	684	5.0	1349740800
42	177	5.0	1372377600
42	707	5.0	1398556800
42	170	5.0	1386460800
44	1756	4.0	1367539200
45	427	5.0	1375056000
45	237	5.0	1355875200
2094	378	3.0	1389916800
46	9	4.0	1399852800
46	43	5.0	1393459200
2096	695	4.0	1379721600
50	332	2.0	1317340800
51	866	5.0	1371686400
51	1141	5.0	1400025600
52	913	5.0	1302566400
52	1755	5.0	1368921600
52	1564	5.0	1327363200
57	845	5.0	1381881600
2106	1402	5.0	1340150400
60	6	5.0	1347840000
60	525	5.0	1369699200
61	412	5.0	1372118400
2109	380	5.0	1378857600
62	1763	5.0	1390694400
62	980	5.0	1397001600
62	218	5.0	1394755200
63	866	5.0	1367539200
63	1267	5.0	1286323200
63	6	5.0	1171670400
2111	1169	3.0	1387929600
65	1356	5.0	1376697600
66	560	3.0	1323561600
2114	1446	5.0	1401840000
68	723	5.0	1356393600
68	852	5.0	1371600000
68	398	5.0	1356393600
2116	382	4.0	1392336000
71	7	5.0	1369612800
71	316	4.0	1365379200
72	8	4.0	1335139200
74	753	5.0	1395014400
74	1391	5.0	1395187200
74	495	5.0	1386374400
75	504	5.0	1386892800
2123	1323	5.0	1397433600
2124	542	5.0	1386720000
77	1406	4.0	1392768000
2125	1120	4.0	1399507200
2127	558	4.0	1367712000
2127	559	5.0	1359504000
80	1030	4.0	1315094400
81	274	5.0	1400544000
81	271	1.0	1402099200
2130	455	5.0	1355356800
83	528	5.0	1374192000
83	934	5.0	1373760000
