1024	143	5.0	1350000000
1025	535	5.0	1395792000
4	94	5.0	1392940800
5	588	3.0	1356048000
1029	405	4.0	1329696000
1030	395	4.0	1360886400
6	877	5.0	1390089600
9	228	5.0	1389139200
10	388	5.0	1389744000
10	149	3.0	1334793600
10	231	5.0	1338940800
10	8	5.0	1372118400
10	779	5.0	1363564800
10	251	5.0	1404172800
12	306	3.0	1362268800
13	707	3.0	1361750400
13	526	5.0	1361664000
1037	148	5.0	1393459200
1039	150	4.0	1311638400
15	315	5.0	1214438400
16	801	4.0	1362009600
16	393	5.0	1318032000
1040	426	4.0	1356048000
17	279	5.0	1372291200
18	656	5.0	1371427200
18	308	4.0	1363564800
18	488	5.0	1387238400
18	109	5.0	1299801600
18	687	5.0	1329091200
19	497	5.0	1375920000
19	187	5.0	1375920000
19	253	5.0	1386720000
20	36	4.0	1342569600
20	521	5.0	1365984000
20	650	4.0	1342656000
1044	344	5.0	1374192000
1044	252	5.0	1364428800
21	168	5.0	1390953600
21	60	5.0	1390953600
21	415	5.0	1390953600
1045	456	5.0	1360195200
1047	154	5.0	1404777600
1050	810	5.0	1369353600
27	297	5.0	1396828800
1052	278	5.0	1377820800
1052	587	5.0	1366329600
28	70	4.0	1341964800
29	834	5.0	1392768000
29	5	5.0	1392768000
1053	167	5.0	1363910400
1053	233	4.0	1375315200
30	5	5.0	1337990400
30	156	5.0	1331164800
30	351	5.0	1329696000
1059	680	5.0	1370563200
35	6	3.0	1329004800
37	760	5.0	1387065600
1063	486	5.0	1353456000
40	335	5.0	1365724800
1064	156	5.0	1392768000
41	181	4.0	1405382400
42	723	2.0	1331337600
44	327	5.0	1311552000
46	707	3.0	1316476800
46	805	5.0	1363824000
46	278	5.0	1289779200
46	184	5.0	1316476800
46	94	4.0	1316044800
48	6	5.0	1346803200
50	6	5.0	1393977600
50	30	5.0	1393977600
51	642	5.0	1391904000
51	805	5.0	1393372800
51	326	3.0	1399593600
51	166	5.0	1386720000
51	444	4.0	1393372800
1076	686	5.0	1389312000
52	83	5.0	1376179200
52	92	5.0	1344556800
53	47	5.0	1379030400
54	208	5.0	1386547200
54	113	5.0	1381536000
54	805	5.0	1373932800
54	457	4.0	1375488000
55	107	5.0	1374710400
1079	447	5.0	1388188800
1080	700	5.0	1342137600
56	805	4.0	1400630400
56	888	2.0	1378857600
56	856	5.0	1398038400
57	659	4.0	1401321600
61	547	5.0	1302134400
62	295	5.0	1377388800
63	174	5.0	1369872000
1088	294	3.0	1339977600
65	6	5.0	1293580800
65	184	5.0	1293580800
1090	562	3.0	1357257600
67	65	4.0	1375920000
1091	525	5.0	1335398400
70	895	4.0	1403568000
1095	686	5.0	1392336000
1096	163	5.0	1396051200
72	521	5.0	1380844800
72	156	5.0	1365033600
72	285	4.0	1358640000
72	846	5.0	1373328000
1098	771	5.0	1383955200
75	692	5.0	1404950400
1100	215	5.0	1302220800
1100	619	4.0	1302220800
1101	551	5.0	1377043200
80	487	5.0	1386979200
82	589	3.0	1402876800
1107	363	5.0	1353888000
83	44	5.0	1346544000
1110	285	5.0	1365465600
88	115	4.0	1381536000
89	376	3.0	1394928000
1113	660	4.0	1356393600
1113	174	5.0	1295308800
1114	604	5.0	1404172800
1116	710	4.0	1319673600
93	692	5.0	1360281600
94	680	5.0	1403568000
94	207	4.0	1403568000
1118	402	4.0	1388620800
95	7	2.0	1379289600
1120	721	5.0	1378598400
1120	519	5.0	1378598400
1120	574	5.0	1378598400
98	20	4.0	1229126400
99	279	5.0	1359936000
99	8	4.0	1356825600
100	9	4.0	1387929600
1124	785	4.0	1382918400
1125	869	5.0	1396310400
102	163	4.0	1377820800
102	428	5.0	1377820800
102	414	4.0	1402876800
102	95	5.0	1377820800
1128	379	4.0	1400544000
105	783	5.0	1329609600
106	892	5.0	1397088000
107	22	5.0	1402963200
108	119	5.0	1392249600
108	702	1.0	1389225600
109	383	4.0	1366848000
1134	173	4.0	1366329600
1134	222	5.0	1385510400
1136	198	5.0	1391558400
1136	183	5.0	1388880000
113	10	5.0	1384300800
1137	213	5.0	1382486400
114	179	4.0	1357171200
116	347	4.0	1369872000
116	207	4.0	1377129600
1140	340	3.0	1338422400
117	94	5.0	1369440000
118	523	5.0	1364947200
1142	707	5.0	1323302400
1143	369	5.0	1401408000
120	428	5.0	1353715200
1145	362	5.0	1388620800
1145	543	5.0	1385683200
124	551	3.0	1402790400
124	618	5.0	1390867200
126	515	5.0	1374192000
126	168	5.0	1370563200
127	11	5.0	1336262400
128	758	5.0	1398643200
1154	811	5.0	1394755200
130	707	5.0	1329782400
131	12	5.0	1375228800
132	644	5.0	1383436800
133	260	5.0	1383782400
1158	581	5.0	1294876800
138	655	4.0	1354320000
1164	183	5.0	1362009600
1164	715	5.0	1327017600
140	159	5.0	1385942400
142	463	5.0	1363132800
143	84	5.0	1299542400
1168	762	5.0	1392076800
144	695	3.0	1394496000
145	255	5.0	1356307200
1175	707	5.0	1367280000
1175	733	4.0	1373328000
1176	503	5.0	1363996800
1177	629	1.0	1288828800
154	20	5.0	1245110400
154	136	5.0	1247788800
1178	225	4.0	1384214400
1181	675	5.0	1396828800
1184	645	5.0	1337385600
167	405	4.0	1388966400
1192	749	5.0	1394928000
168	461	5.0	1360800000
1193	197	5.0	1381622400
169	18	5.0	1297900800
169	90	4.0	1297900800
170	583	4.0	1379980800
172	506	3.0	1336953600
175	259	5.0	1106870400
175	19	5.0	1140912000
177	692	5.0	1381276800
177	811	5.0	1381276800
1202	198	5.0	1353456000
1202	504	5.0	1385683200
1202	270	5.0	1369526400
178	20	4.0	1365811200
179	515	5.0	1389312000
179	696	5.0	1389312000
1203	215	5.0	1343606400
1203	728	5.0	1344556800
1208	398	5.0	1348617600
185	693	4.0	1309910400
185	298	3.0	1294704000
185	367	3.0	1305244800
1210	828	5.0	1327881600
1211	603	3.0	1357257600
1212	206	4.0	1357948800
189	21	5.0	1305072000
189	458	5.0	1292284800
189	318	5.0	1391904000
1215	486	5.0	1378598400
192	21	5.0	1362009600
193	21	4.0	1311811200
194	485	5.0	1279497600
195	279	4.0	1366502400
196	25	5.0	1330473600
196	746	4.0	1360195200
1220	269	5.0	1366761600
1221	770	5.0	1362700800
1221	803	5.0	1355961600
198	405	5.0	1357948800
198	556	5.0	1357948800
200	326	3.0	1383523200
1225	874	5.0	1405468800
201	741	5.0	1347408000
1226	430	4.0	1276819200
203	22	5.0	1403827200
203	710	5.0	1362528000
203	655	2.0	1362528000
203	799	5.0	1338422400
205	23	5.0	1348099200
205	216	4.0	1384214400
1229	795	4.0	1390694400
1231	387	5.0	1398729600
1232	746	1.0	1384905600
210	167	5.0	1316563200
210	40	5.0	1316563200
1236	485	4.0	1405036800
215	691	5.0	1376092800
215	120	5.0	1356652800
1241	619	5.0	1345161600
217	614	5.0	1326844800
217	894	5.0	1402963200
218	503	5.0	1354752000
218	442	5.0	1354752000
219	252	3.0	1292803200
221	568	5.0	1311120000
1245	258	3.0	1363824000
225	707	5.0	1356566400
1249	233	3.0	1353369600
1249	682	5.0	1395964800
227	198	5.0	1350432000
227	680	5.0	1373155200
1252	234	5.0	1397088000
228	72	4.0	1229644800
1253	492	4.0	1328832000
232	279	5.0	1399852800
233	258	5.0	1365206400
233	25	4.0	1365206400
1257	342	3.0	1395187200
235	166	5.0	1353801600
1260	279	4.0	1375574400
236	25	2.0	1379548800
237	387	5.0	1358294400
237	25	3.0	1383436800
1262	870	5.0	1365897600
239	707	5.0	1307491200
1267	697	5.0	1390867200
1269	251	5.0	1360281600
245	656	4.0	1354665600
245	707	5.0	1289692800
1270	668	5.0	1344211200
1271	251	5.0	1392508800
247	724	5.0	1364428800
1272	759	3.0	1352246400
250	26	5.0	1363132800
250	428	5.0	1363132800
252	26	3.0	1359763200
1276	415	3.0	1391990400
253	286	5.0	1332806400
1278	534	3.0	1231632000
1279	254	5.0	1404000000
1279	367	4.0	1340409600
257	285	4.0	1361664000
258	657	4.0	1331769600
1283	263	4.0	1394409600
259	851	5.0	1383436800
259	804	5.0	1383264000
260	516	5.0	1394755200
260	621	5.0	1388016000
263	221	5.0	1311033600
1288	795	5.0	1401667200
266	27	5.0	1339200000
1290	267	4.0	1401753600
267	27	5.0	1379980800
268	568	5.0	1338681600
268	74	5.0	1390780800
268	61	4.0	1314316800
269	59	5.0	1359676800
269	603	5.0	1365552000
269	478	5.0	1359676800
1294	569	3.0	1398124800
272	260	3.0	1399334400
1297	270	5.0	1353542400
273	137	5.0	1286236800
273	29	4.0	1288828800
1300	276	5.0	1398470400
1301	322	5.0	1398643200
1301	565	2.0	1398643200
1303	791	5.0	1395100800
1303	521	5.0	1363478400
279	103	5.0	1361059200
280	707	5.0	1388102400
280	295	4.0	1354492800
1304	604	5.0	1373932800
281	478	5.0	1390176000
282	89	4.0	1362873600
283	680	4.0	1369008000
1308	716	5.0	1388620800
284	831	2.0	1392076800
1309	885	4.0	1382745600
1309	284	5.0	1340841600
