0	355	4.0	1393545600
0	521	5.0	1367452800
1	345	5.0	1363392000
2	515	5.0	1377129600
2	777	5.0	1378252800
3	768	5.0	1384732800
4	303	3.0	1392940800
5	578	3.0	1356048000
5	506	5.0	1356048000
5	588	3.0	1356048000
5	207	5.0	1356048000
6	44	5.0	1390089600
6	877	5.0	1390089600
6	61	5.0	1390089600
7	507	5.0	1353110400
8	337	5.0	1388534400
8	755	3.0	1320192000
8	899	5.0	1404172800
8	340	5.0	1323561600
8	406	5.0	1339200000
8	681	5.0	1404172800
8	811	5.0	1388534400
8	155	5.0	1215302400
8	156	5.0	1337212800
8	366	5.0	1215302400
9	542	5.0	1389139200
10	388	5.0	1389744000
10	517	5.0	1370649600
10	279	4.0	1338940800
10	424	5.0	1371686400
10	858	5.0	1389744000
10	410	5.0	1398384000
10	751	4.0	1334620800
10	159	5.0	1402185600
12	306	3.0	1362268800
12	92	4.0	1384646400
13	497	3.0	1361750400
13	707	3.0	1361750400
13	469	5.0	1361750400
13	362	5.0	1361750400
13	78	5.0	1361750400
14	234	4.0	1355961600
15	868	5.0	1363737600
15	183	5.0	1111708800
15	762	5.0	1403308800
15	157	5.0	1203811200
17	279	5.0	1372291200
17	185	5.0	1372809600
18	656	5.0	1371427200
18	833	5.0	1390867200
18	35	4.0	1360540800
18	3	5.0	1363564800
18	84	4.0	1311811200
18	645	5.0	1366070400
18	805	5.0	1386201600
18	300	4.0	1294963200
18	396	5.0	1336608000
19	3	5.0	1375833600
19	92	5.0	1375920000
20	481	5.0	1323820800
20	225	5.0	1323388800
20	337	5.0	1323388800
20	72	5.0	1329782400
20	184	5.0	1388966400
20	137	5.0	1342137600
20	650	4.0	1342656000
21	162	5.0	1390953600
21	295	5.0	1390953600
21	266	5.0	1390953600
21	60	5.0	1390953600
22	277	5.0	1371600000
22	278	5.0	1371600000
22	184	3.0	1361232000
22	682	4.0	1371600000
22	475	3.0	1374364800
24	565	4.0	1388966400
24	198	5.0	1383177600
25	629	4.0	1371340800
26	371	5.0	1327449600
28	5	4.0	1341964800
28	869	5.0	1391040000
28	233	5.0	1326758400
28	95	5.0	1326499200
29	266	5.0	1392768000
29	428	5.0	1390867200
30	785	5.0	1389139200
30	5	5.0	1337990400
30	198	5.0	1319846400
30	119	4.0	1391904000
30	92	4.0	1329523200
30	287	5.0	1394409600
31	213	5.0	1388188800
31	569	5.0	1376092800
32	419	4.0	1394496000
34	5	5.0	1325808000
35	20	4.0	1350604800
35	181	3.0	1350604800
35	5	4.0	1329004800
35	249	3.0	1375660800
36	405	5.0	1400544000
36	374	5.0	1383782400
36	269	5.0	1383782400
37	38	5.0	1387065600
37	91	5.0	1397606400
37	12	5.0	1397606400
38	22	5.0	1364860800
38	143	5.0	1353542400
39	327	5.0	1355443200
41	50	5.0	1405382400
41	181	4.0	1405382400
41	269	5.0	1385769600
41	877	5.0	1405382400
44	281	3.0	1311552000
45	132	5.0	1261094400
45	41	4.0	1273363200
45	61	5.0	1262044800
45	365	3.0	1271462400
46	578	5.0	1313971200
46	707	3.0	1316476800
46	167	3.0	1316476800
46	263	4.0	1325203200
46	168	5.0	1325203200
46	184	5.0	1316476800
48	258	5.0	1291680000
48	325	5.0	1251072000
48	198	5.0	1293494400
48	303	5.0	1336089600
50	519	4.0	1393977600
51	769	5.0	1381449600
51	241	4.0	1391904000
51	805	5.0	1393372800
51	326	3.0	1399593600
51	393	5.0	1388707200
51	826	5.0	1381449600
51	506	3.0	1400630400
51	554	5.0	1399593600
51	444	4.0	1393372800
51	268	4.0	1396224000
51	285	5.0	1381449600
52	257	5.0	1344556800
52	546	4.0	1319068800
52	818	5.0	1341360000
52	131	5.0	1306713600
52	83	5.0	1376179200
52	6	4.0	1370649600
52	711	5.0	1370649600
52	41	5.0	1319068800
52	716	5.0	1391385600
53	651	4.0	1397001600
53	47	5.0	1379030400
54	625	5.0	1365120000
54	805	5.0	1373932800
54	838	5.0	1381104000
54	233	5.0	1386547200
54	635	5.0	1363392000
55	351	5.0	1365811200
56	580	5.0	1314921600
56	805	4.0	1400630400
56	168	5.0	1239667200
57	408	5.0	1381104000
57	683	3.0	1402617600
59	6	5.0	1390521600
60	878	5.0	1389571200
60	463	5.0	1339718400
61	178	5.0	1340323200
61	547	5.0	1302134400
63	779	4.0	1396656000
63	828	5.0	1366588800
63	173	5.0	1369872000
64	707	5.0	1391385600
65	6	5.0	1293580800
65	184	5.0	1293580800
69	423	5.0	1359936000
70	895	4.0	1403568000
71	519	2.0	1393113600
72	245	5.0	1380844800
72	168	5.0	1358640000
72	569	5.0	1358640000
72	683	5.0	1358812800
73	491	2.0	1371168000
74	421	4.0	1242864000
74	6	4.0	1334620800
75	692	5.0	1404950400
75	822	5.0	1379548800
76	6	4.0	1403913600
77	41	5.0	1384300800
78	198	5.0	1366502400
78	282	5.0	1366502400
79	519	5.0	1316044800
79	330	4.0	1328745600
79	74	3.0	1385769600
79	575	5.0	1320192000
80	6	5.0	1383868800
81	659	4.0	1369180800
82	94	4.0	1371427200
83	465	5.0	1339372800
83	120	5.0	1346544000
83	60	5.0	1353542400
84	432	3.0	1397865600
84	115	4.0	1403049600
84	6	5.0	1381363200
84	153	5.0	1395273600
84	186	5.0	1356134400
84	156	5.0	1341619200
85	286	5.0	1295568000
85	639	3.0	1295568000
86	643	5.0	1394755200
86	890	5.0	1382227200
87	754	5.0	1326067200
87	6	5.0	1328313600
87	166	5.0	1328313600
88	286	5.0	1381536000
90	363	5.0	1395532800
92	538	3.0	1322784000
93	692	5.0	1360281600
93	21	4.0	1360281600
93	7	5.0	1335312000
93	815	2.0	1360281600
95	46	5.0	1377475200
100	9	4.0	1387929600
100	556	5.0	1388707200
101	22	5.0	1358035200
101	70	5.0	1358035200
101	9	5.0	1358035200
101	655	5.0	1358035200
102	163	4.0	1377820800
102	116	4.0	1377820800
102	458	5.0	1377388800
102	173	5.0	1378166400
